# Time-averaged data for fix at2
# TimeStep f_mysf1[3] f_mysf2[3]
2709500 4.28559 -7.55634
2709600 6.08309 -5.01848
2709700 4.35003 -5.71832
2709800 4.8017 -5.59242
2709900 6.45106 -3.13842
2710000 7.57663 -5.42262
2710100 3.45904 -2.48756
2710200 4.00355 -7.12619
2710300 6.12795 -4.21538
2710400 1.73052 -3.57837
2710500 2.59456 -4.92487
2710600 4.95841 -7.61565
2710700 5.47052 -2.24386
2710800 6.87995 -3.48179
2710900 5.68366 -7.50798
2711000 5.45199 -2.794
2711100 5.40275 -7.51449
2711200 3.44773 -4.74968
2711300 5.46428 -2.1015
2711400 1.91248 -7.99993
2711500 5.15892 -5.0703
2711600 6.71112 -3.47439
2711700 6.10563 -5.57897
2711800 6.09253 -3.76196
2711900 3.70853 -4.36755
2712000 5.60718 -4.74755
2712100 1.77929 -5.53778
2712200 5.13923 -6.78673
2712300 3.759 -3.74538
2712400 6.84993 -4.58581
2712500 5.38412 -5.5099
2712600 5.71963 -1.7423
2712700 4.0375 -5.68885
2712800 5.4986 -4.56452
2712900 1.66111 -7.62738
2713000 6.61075 -4.635
2713100 5.52963 -7.28878
2713200 5.75119 -2.32042
2713300 4.05174 -4.39413
2713400 3.00518 -3.46621
2713500 2.8895 -3.92101
2713600 8.27012 -7.16711
2713700 4.90505 -4.76612
2713800 5.94056 -3.27751
2713900 5.21117 -6.43708
2714000 0.897044 -6.99458
2714100 5.31066 -0.982675
2714200 4.29378 -7.02866
2714300 7.49167 -3.43365
2714400 7.43757 -6.25779
2714500 5.10375 -5.22679
2714600 2.63383 -1.83693
2714700 4.00404 -6.02178
2714800 1.11473 -5.22952
2714900 5.86328 -4.16774
2715000 8.09786 -5.08095
2715100 7.17637 -6.00026
2715200 5.65343 -6.19271
2715300 2.96613 -2.69554
2715400 1.95179 -9.09148
2715500 2.54868 -1.32865
2715600 6.64441 -7.72055
2715700 7.12843 -1.61207
2715800 8.46947 -5.48614
2715900 6.30287 -3.73019
2716000 -0.615443 -5.95247
2716100 1.41856 -4.7267
2716200 4.64532 -1.61077
2716300 8.23291 -6.81291
2716400 8.47437 -7.30012
2716500 5.35472 -5.32951
2716600 1.51749 -5.86951
2716700 2.66152 -1.17682
2716800 4.81134 -7.786
2716900 5.21857 -4.71222
2717000 7.72851 -3.96035
2717100 4.57798 -1.85342
2717200 5.10422 -8.28614
2717300 1.74689 -2.51749
2717400 6.27404 -3.99552
2717500 7.39922 -4.49012
2717600 3.16965 -8.18134
2717700 9.11647 -5.49721
2717800 1.84239 -5.15042
2717900 3.70246 -6.01916
2718000 3.94416 -4.06181
2718100 4.67966 -6.26857
2718200 7.61257 -4.66985
2718300 5.79298 -2.60489
2718400 2.39785 -2.98193
2718500 1.37798 -4.69328
2718600 7.35518 -4.38208
2718700 7.02036 -3.62465
2718800 5.6556 -6.07098
2718900 3.4933 -7.24124
2719000 3.88715 -2.36598
2719100 4.30825 -10.7161
2719200 4.27378 -1.49804
2719300 2.1436 -5.06754
2719400 7.53695 -5.3438
2719500 6.55508 -5.58109
2719600 8.0197 -1.82449
2719700 7.89952 -6.52966
2719800 1.63171 -5.30768
2719900 -0.0271192 -0.871107
2720000 3.7441 -9.25557
2720100 5.74054 -4.12227
2720200 10.5152 -3.70022
2720300 2.32003 -7.0751
2720400 3.87281 -6.81278
2720500 5.89102 -1.87579
2720600 4.00645 -8.51867
2720700 6.69414 -0.729194
2720800 2.21966 -5.55423
2720900 5.15075 -5.9508
2721000 7.1314 -2.93764
2721100 6.35445 -5.05507
2721200 4.40437 -4.99338
2721300 1.88608 -3.13943
2721400 4.63667 -7.08685
2721500 4.52082 -3.5129
2721600 5.47974 -6.45581
2721700 3.34826 -3.5
2721800 6.23834 -8.39207
2721900 8.08873 -4.08718
2722000 4.45226 -4.31136
2722100 3.88596 -7.15458
2722200 3.91339 -1.23754
2722300 5.88024 -5.30564
2722400 3.65548 -3.21274
2722500 7.37851 -5.4411
2722600 5.35064 -7.13527
2722700 4.43131 -3.89982
2722800 2.20146 -7.4951
2722900 5.03961 -3.55516
2723000 6.65117 -3.95793
2723100 4.26148 -5.66917
2723200 4.71849 -7.06646
2723300 5.3918 -3.14713
2723400 6.76146 -5.48168
2723500 2.26018 -1.74504
2723600 1.56561 -6.18204
2723700 6.20472 -5.71169
2723800 7.13732 -2.39178
2723900 7.26028 -8.12781
2724000 5.8338 -5.08409
2724100 4.22808 -3.71927
2724200 3.08709 -3.81485
2724300 4.55087 -7.51298
2724400 6.35678 -4.32981
2724500 4.79781 -7.54783
2724600 5.62999 -2.92942
2724700 2.51693 -6.54576
2724800 4.95161 -2.80583
2724900 5.95632 -5.02504
2725000 2.79128 -1.58913
2725100 6.48154 -7.22558
2725200 5.86303 -2.49704
2725300 4.62551 -7.47225
2725400 6.08785 -5.82736
2725500 4.03381 -4.86629
2725600 5.54277 -7.19719
2725700 3.74947 -3.78508
2725800 2.62112 -5.81206
2725900 6.55978 -3.89105
2726000 4.92344 -4.44093
2726100 8.0938 -3.9214
2726200 5.82883 -6.67805
2726300 7.57454 -3.09144
2726400 1.61913 -6.53218
2726500 5.44816 -6.12988
2726600 2.67451 -3.13172
2726700 3.59814 -7.91914
2726800 6.36543 -5.8095
2726900 8.62225 -5.47847
2727000 6.50933 -1.71526
2727100 0.236216 -8.33257
2727200 7.42289 -1.27706
2727300 4.10185 -5.81604
2727400 5.72041 -5.14705
2727500 3.87106 -5.16038
2727600 7.52968 -6.11525
2727700 4.4006 -5.23428
2727800 5.93852 -5.15376
2727900 -0.145842 -1.03194
2728000 4.84891 -9.85449
2728100 9.05243 -1.26522
2728200 2.55035 -7.68824
2728300 8.12491 -6.69913
2728400 4.89683 -5.36396
2728500 4.36576 -2.7165
2728600 4.28974 -7.87586
2728700 6.12714 -2.28772
2728800 5.13282 -4.88309
2728900 5.22663 -6.54487
2729000 3.93522 -4.61615
2729100 8.85182 -1.90439
2729200 2.42706 -7.7913
2729300 6.52312 -6.29721
2729400 2.38214 -4.89048
2729500 5.53417 -4.70911
2729600 8.27554 -7.50448
2729700 2.00591 -3.14092
2729800 4.75204 -7.60876
2729900 7.63391 -2.94138
2730000 5.53596 -1.79367
2730100 6.24531 -7.97959
2730200 2.96473 -6.98146
2730300 1.86488 -0.350881
2730400 9.85612 -8.34919
2730500 5.29431 -5.66042
2730600 4.20405 -6.68046
2730700 4.1571 -4.46077
2730800 3.23583 -4.69961
2730900 6.01716 -4.26027
2731000 5.82761 -5.5463
2731100 9.7122 -3.52017
2731200 6.42425 -4.86316
2731300 5.43619 -7.60269
2731400 1.38507 -4.80306
2731500 -0.283322 -4.98792
2731600 2.83108 -4.96577
2731700 5.01557 -5.10205
2731800 10.7943 -3.37489
2731900 6.90126 -6.71878
2732000 6.5043 -5.30142
2732100 4.59197 -5.42494
2732200 3.63695 -6.05663
2732300 5.26689 -0.901724
2732400 4.71835 -7.85309
2732500 5.89459 -6.99057
2732600 4.29122 -4.83002
2732700 7.2841 -5.28608
2732800 5.06336 -6.65345
2732900 5.78754 -4.7155
2733000 5.79376 -4.46301
2733100 5.82478 -5.38529
2733200 5.38897 -2.91555
2733300 0.50624 -10.5612
2733400 6.59406 -2.48521
2733500 4.73875 -5.37547
2733600 8.4553 -1.68791
2733700 4.87523 -8.65211
2733800 6.22395 -5.09017
2733900 3.93916 -3.37465
2734000 2.25196 -6.8546
2734100 5.08748 -5.13761
2734200 3.98744 -4.52296
2734300 8.55551 -6.91416
2734400 6.87882 -5.75991
2734500 4.01399 -5.60681
2734600 4.81665 -4.26476
2734700 6.95905 -5.26586
2734800 4.97614 -1.72914
2734900 4.67818 -8.41463
2735000 2.98846 -5.15261
2735100 6.62026 -4.42502
2735200 3.48752 -4.39673
2735300 6.51426 -7.9597
2735400 7.05132 -3.55032
2735500 4.63448 -2.55718
2735600 6.13458 -7.13718
2735700 5.40502 -5.61705
2735800 3.53389 -7.21018
2735900 2.71083 -5.85104
2736000 4.93066 -3.75756
2736100 10.0616 -4.73666
2736200 2.88021 -3.58765
2736300 7.49205 -6.81806
2736400 5.18031 -2.52727
2736500 4.17288 -7.61631
2736600 3.67636 -7.77333
2736700 3.63189 -2.98771
2736800 4.72234 -5.07755
2736900 4.451 -5.39096
2737000 7.91777 -5.25162
2737100 9.20133 -3.2391
2737200 6.26144 -7.18356
2737300 4.29095 -4.38078
2737400 3.93763 -6.05854
2737500 1.53784 -6.3851
2737600 6.26426 -5.81206
2737700 3.90979 -2.78095
2737800 7.10989 -8.26393
2737900 4.77585 -1.35319
2738000 8.0426 -4.43848
2738100 3.18396 -6.148
2738200 2.61015 -4.44544
2738300 5.04938 -7.7256
2738400 6.51287 -4.09001
2738500 6.16298 -4.39524
2738600 6.63387 -8.51535
2738700 7.07511 -3.53275
2738800 1.82408 -7.78949
2738900 4.69529 -4.04732
2739000 6.30051 -6.15137
2739100 5.50273 -3.04084
2739200 9.84394 -4.64622
2739300 1.9315 -6.05116
2739400 5.36599 -5.09257
2739500 2.85082 -3.54393
2739600 6.21256 -7.50763
2739700 6.58437 -5.99239
2739800 5.88154 -4.50888
2739900 3.46355 -6.3225
2740000 6.93783 -5.01017
2740100 3.34222 -2.93936
2740200 6.49733 -8.19128
2740300 5.72346 -6.4868
2740400 5.22572 -1.62377
2740500 4.34305 -8.12149
2740600 3.80776 -4.64441
2740700 6.92063 -4.98458
2740800 6.01361 -4.59011
2740900 6.6388 -4.00579
2741000 4.18487 -6.01568
2741100 5.72345 -4.30746
2741200 3.85479 -5.29463
2741300 2.37385 -4.24887
2741400 6.38996 -7.07096
2741500 6.44781 -6.13391
2741600 8.22385 -6.61796
2741700 3.05313 -4.13884
2741800 3.55235 -5.45832
2741900 4.00061 -3.89766
2742000 7.89747 -6.76155
2742100 8.1501 -4.08111
2742200 5.19177 -4.57126
2742300 4.74359 -6.13968
2742400 1.13672 -4.25916
2742500 3.2619 -8.08045
2742600 6.01038 -3.83138
2742700 7.51409 -7.20373
2742800 8.05203 -3.93282
2742900 5.65854 -6.10244
2743000 7.0241 -6.35762
2743100 4.23888 -1.92928
2743200 4.17067 -8.03796
2743300 4.15502 -6.34847
2743400 6.52519 -1.57882
2743500 2.92914 -8.54404
2743600 4.27263 -3.33683
2743700 7.7283 -3.7004
2743800 6.18364 -7.30277
2743900 6.2181 -3.36615
2744000 5.84209 -5.85212
2744100 3.78176 -5.22642
2744200 1.81393 -10.0269
2744300 5.06765 -1.75538
2744400 7.03537 -6.53979
2744500 7.71423 -5.17986
2744600 5.52225 -6.17485
2744700 6.73195 -3.22446
2744800 2.70127 -6.42706
2744900 6.86864 -4.66481
2745000 1.91812 -6.55051
2745100 7.7227 -6.90497
2745200 5.98976 -3.76675
2745300 6.81657 -5.21378
2745400 7.29233 -5.14297
2745500 -0.258439 -2.53605
2745600 2.54499 -6.50341
2745700 6.22922 -6.44808
2745800 6.5235 -6.22963
2745900 7.85308 -6.17787
2746000 6.01651 -3.83126
2746100 5.9587 -4.12626
2746200 4.56822 -5.87313
2746300 5.53696 -4.5407
2746400 4.38074 -5.94143
2746500 5.74309 -4.37177
2746600 6.49616 -10.9244
2746700 3.73355 -6.32508
2746800 3.24713 -3.08944
2746900 7.02808 -7.18151
2747000 7.20524 -1.53396
2747100 4.4595 -4.7784
2747200 7.21119 -6.90009
2747300 8.57915 -4.02976
2747400 6.9555 -5.49604
2747500 1.96068 -10.2461
2747600 0.848202 -0.675474
2747700 4.72635 -5.05436
2747800 3.24184 -7.23025
2747900 9.95363 -3.8289
2748000 7.74622 -4.26797
2748100 5.61136 -9.35286
2748200 3.94162 -4.4552
2748300 4.71752 -3.38348
2748400 2.59072 -8.65277
2748500 4.68129 -5.05733
2748600 7.16575 -3.77736
2748700 7.14247 -7.01318
2748800 7.84835 -4.85484
2748900 5.14882 -4.45862
2749000 7.52592 -4.98285
2749100 3.11637 -6.84244
2749200 3.51444 -4.59796
2749300 7.14141 -7.22157
2749400 5.55126 -4.99311
2749500 5.40295 -6.90961
2749600 4.56554 -2.69606
2749700 4.15024 -9.46851
2749800 4.33076 -1.09356
2749900 9.93587 -5.52721
2750000 3.73327 -7.31023
2750100 6.07446 -1.66534
2750200 5.32447 -6.98707
2750300 5.08175 -6.45331
2750400 5.59035 -6.02041
2750500 3.83284 -4.86296
2750600 7.91432 -7.60384
2750700 4.32087 -3.36966
2750800 5.4727 -4.20672
2750900 1.84785 -8.33353
2751000 6.86409 -3.01197
2751100 6.44256 -7.89298
2751200 6.79207 -4.67831
2751300 6.62575 -5.33846
2751400 7.22339 -4.33787
2751500 0.993611 -4.35322
2751600 5.03274 -5.53711
2751700 5.74909 -6.13619
2751800 5.89572 -9.05952
2751900 8.07583 -2.62847
2752000 6.45277 -5.63135
2752100 3.07462 -7.51367
2752200 5.92912 -5.19568
2752300 2.84151 -3.91335
2752400 5.76708 -5.75417
2752500 6.38369 -2.54852
2752600 8.90132 -8.90725
2752700 7.32461 -6.31552
2752800 3.40634 -2.16663
2752900 0.303882 -7.67569
2753000 6.69815 -8.19868
2753100 8.71583 -2.35694
2753200 6.83837 -8.76542
2753300 3.90208 -5.03495
2753400 6.08183 -5.29411
2753500 5.33148 -0.867618
2753600 3.85973 -8.40753
2753700 3.54381 -5.51678
2753800 7.73253 -3.64637
2753900 4.90039 -8.34219
2754000 7.17929 -4.08047
2754100 6.5431 -5.87859
2754200 4.79311 -6.81978
2754300 5.87059 -5.60633
2754400 5.53455 -5.26345
2754500 5.16424 -5.24173
2754600 5.16265 -4.11456
2754700 6.68153 -6.86843
2754800 4.97104 -5.98539
2754900 3.92372 -6.23637
2755000 4.73688 -5.9129
2755100 4.2946 -2.38033
2755200 9.88614 -7.91662
2755300 6.33359 -3.06073
2755400 7.64679 -8.81528
2755500 5.52388 -6.34345
2755600 3.00973 -1.72405
2755700 1.44889 -7.88519
2755800 3.97776 -4.6813
2755900 8.02699 -4.80285
2756000 5.91269 -5.74025
2756100 4.3385 -6.28996
2756200 8.79868 -3.7565
2756300 5.54914 -5.62743
2756400 5.14886 -6.45243
2756500 3.53181 -6.10933
2756600 6.64128 -6.56754
2756700 7.81854 -6.46064
2756800 4.1694 -5.21862
2756900 4.76898 -3.70422
2757000 5.97095 -5.85746
2757100 9.12662 -8.23759
2757200 3.34618 -0.664778
2757300 4.51761 -8.20885
2757400 3.86409 -4.0278
2757500 7.48134 -4.86063
2757600 2.59535 -8.40655
2757700 4.68029 -4.21694
2757800 8.00928 -4.61887
2757900 7.66231 -7.07324
2758000 6.03328 -3.95066
2758100 3.84689 -4.86995
2758200 3.79468 -7.15587
2758300 6.66641 -4.67355
2758400 3.59196 -6.38407
2758500 5.48526 -7.18152
2758600 8.82429 -4.40485
2758700 6.06465 -6.31076
2758800 4.22639 -5.05102
2758900 3.31972 -3.9293
2759000 6.1294 -2.74984
2759100 4.21164 -6.41128
2759200 8.63276 -10.7823
2759300 7.14105 -4.15163
2759400 3.75579 -4.72544
2759500 6.49671 -5.48001
2759600 5.13315 -5.01503
2759700 5.18532 -3.51074
2759800 8.28389 -9.75233
2759900 4.93235 -4.23429
2760000 2.47718 -6.70655
2760100 4.06797 -7.98916
2760200 4.76533 -2.11873
2760300 5.47943 -5.91843
2760400 8.67137 -4.56252
2760500 10.5113 -4.36597
2760600 6.26136 -4.8618
2760700 4.98041 -8.74567
2760800 2.9878 -1.14898
2760900 3.33217 -11.2617
2761000 2.38085 -6.94424
2761100 6.36127 -4.25056
2761200 7.12984 -6.14399
2761300 6.97243 -1.54854
2761400 8.20625 -7.21721
2761500 3.75627 -4.54481
2761600 6.02487 -4.23841
2761700 1.8536 -6.91281
2761800 3.31752 -8.0003
2761900 8.81433 -4.73277
2762000 6.18877 -5.35569
2762100 7.73037 -4.50403
2762200 6.64668 -7.16664
2762300 7.63656 -6.07329
2762400 4.2911 -3.72058
2762500 2.22139 -7.27983
2762600 6.02727 -9.17012
2762700 2.62897 -3.0286
2762800 7.63674 -5.78667
2762900 8.24402 -3.04096
2763000 6.88875 -5.1378
2763100 2.6198 -8.91721
2763200 5.8339 -3.32605
2763300 4.01303 -3.23269
2763400 7.66546 -10.0909
2763500 8.06263 -3.57502
2763600 5.05527 -7.20294
2763700 3.72897 -4.32693
2763800 6.25263 -4.92643
2763900 3.56403 -7.45712
2764000 6.37413 -6.65195
2764100 7.39369 -4.61676
2764200 4.89026 -4.65592
2764300 6.7536 -7.49771
2764400 1.94168 -2.29434
2764500 6.87045 -7.14071
2764600 7.58374 -6.09851
2764700 4.99585 -3.18916
2764800 5.24653 -8.86964
2764900 6.47707 -3.73295
2765000 6.31886 -7.03801
2765100 4.27324 -6.72573
2765200 6.85492 -5.26514
2765300 4.58231 -5.06358
2765400 3.23777 -5.91492
2765500 5.77018 -4.74159
2765600 6.70231 -5.67529
2765700 7.6026 -4.84029
2765800 7.13962 -7.40533
2765900 4.21321 -3.7224
2766000 5.98958 -8.39268
2766100 4.31085 -4.08858
2766200 7.07664 -5.83036
2766300 6.77566 -6.36983
2766400 4.37747 -5.0377
2766500 5.8035 -6.60399
2766600 4.38048 -4.87153
2766700 6.99944 -6.24498
2766800 5.83099 -6.46623
2766900 5.59255 -3.78449
2767000 3.64605 -8.72414
2767100 5.47785 -4.27529
2767200 5.71569 -5.64481
2767300 7.36373 -6.93411
2767400 7.2932 -1.86941
2767500 8.06524 -6.37267
2767600 4.5281 -7.18518
2767700 4.98866 -3.69849
2767800 4.76362 -6.08803
2767900 -0.12315 -5.97506
2768000 5.41132 -4.95009
2768100 5.42103 -7.40366
2768200 9.28783 -7.56179
2768300 9.12517 -4.0428
2768400 4.66416 -6.36563
2768500 6.48268 -3.629
2768600 6.97587 -7.14945
2768700 4.16803 -4.50249
2768800 7.75477 -4.41895
2768900 3.78396 -9.86478
2769000 1.60113 -5.18082
2769100 4.20674 -4.93248
2769200 5.89454 -5.62616
2769300 9.64202 -4.51167
2769400 7.31135 -5.93303
2769500 8.76238 -3.95115
2769600 2.69095 -10.0518
2769700 4.12968 -3.24768
2769800 1.92649 -6.64886
2769900 5.29584 -5.04809
2770000 9.64206 -5.91973
2770100 9.92618 -5.44133
2770200 4.36838 -3.02513
2770300 4.66614 -6.9962
2770400 4.94004 -4.02913
2770500 4.29558 -8.69629
2770600 2.75321 -5.49106
2770700 4.65543 -5.52142
2770800 4.99683 -6.52753
2770900 9.50019 -4.81085
2771000 8.51597 -5.44354
2771100 4.93157 -5.39277
2771200 9.22218 -5.03546
2771300 2.39921 -6.26361
2771400 5.32769 -7.16243
2771500 3.55173 -4.31078
2771600 3.33991 -5.70777
2771700 7.12592 -6.2732
2771800 8.60345 -5.57645
2771900 7.38822 -5.36027
2772000 1.9353 -5.59121
2772100 3.40836 -4.97919
2772200 3.78158 -6.1945
2772300 8.86707 -7.61288
2772400 10.3162 -5.77863
2772500 4.51779 -4.28545
2772600 5.86526 -4.73911
2772700 6.35517 -5.52377
2772800 2.2773 -4.35793
2772900 8.23489 -6.40976
2773000 5.03143 -6.6221
2773100 3.59513 -3.90089
2773200 2.4515 -11.3791
2773300 8.28629 -3.28829
2773400 5.58432 -2.34081
2773500 4.33035 -5.97856
2773600 4.77672 -4.02022
2773700 1.96082 -3.9627
2773800 8.94903 -7.64692
2773900 6.63063 -3.6855
2774000 8.86504 -3.81148
2774100 0.671564 -6.37374
2774200 -0.550849 -4.63448
2774300 7.52645 -3.3399
2774400 4.84923 -7.05077
2774500 5.87065 -4.15155
2774600 4.82594 -4.10525
2774700 7.25681 -6.21772
2774800 3.96462 -7.15324
2774900 2.1853 -1.49685
2775000 6.22745 -7.35172
2775100 6.44928 -4.12465
2775200 1.91079 -4.36229
2775300 6.45615 -2.30035
2775400 9.60066 -6.07274
2775500 2.18503 -4.64062
2775600 4.57145 -7.85316
2775700 4.07674 -4.07944
2775800 3.40543 -6.28952
2775900 3.3736 -3.77008
2776000 4.70495 -4.71616
2776100 7.16946 -4.29061
2776200 5.01028 2.34246
2776300 6.26908 -4.20875
2776400 5.42228 -1.3594
2776500 -3.27182 -2.92746
2776600 -3.96336 -4.8628
2776700 -2.24046 -2.41096
2776800 5.47957 -1.03559
2776900 6.9888 -4.48741
2777000 4.60118 -3.15779
2777100 2.94525 0.54606
2777200 -0.611077 -4.52654
2777300 2.76088 -1.97715
2777400 2.20343 -0.612489
2777500 -2.34225 -4.61321
2777600 1.3193 -2.9162
2777700 3.92399 -1.26232
2777800 4.35916 -1.09603
2777900 5.76878 -2.93533
2778000 3.84462 -1.78109
2778100 7.55438 -4.62295
2778200 2.68063 -4.75752
2778300 1.6402 -1.305
2778400 -2.80909 -1.05373
2778500 -0.343949 -2.08289
2778600 1.89328 -4.70365
2778700 2.47339 -1.98487
2778800 5.84636 -3.35119
2778900 1.91312 2.51821
2779000 3.01334 -4.9849
2779100 -0.835778 1.88713
2779200 0.874567 -4.65117
2779300 -0.899313 -5.19639
2779400 6.83063 -2.72927
2779500 2.29103 -3.2517
2779600 2.72935 -2.5951
2779700 6.91838 -1.85407
2779800 4.56804 -1.1953
2779900 4.87656 -0.587081
2780000 0.734998 -3.19768
2780100 -2.06622 -3.08323
2780200 -0.388091 -0.997223
2780300 3.57217 -5.83303
2780400 1.97213 -0.995071
2780500 4.36701 -1.23635
2780600 -0.521283 -4.05043
2780700 3.49666 -2.66351
2780800 -0.0338266 1.46052
2780900 4.39461 -4.57628
2781000 3.50282 -2.6143
2781100 6.13813 -0.631827
2781200 1.24651 -6.7355
2781300 0.994349 -3.28273
2781400 2.90198 -1.62287
2781500 2.12606 -5.27594
2781600 1.07362 1.94221
2781700 4.68101 1.55884
2781800 1.64432 -6.3945
2781900 4.81289 -0.649669
2782000 -0.187574 -3.98629
2782100 3.22026 -2.45843
2782200 -1.52964 -2.25988
2782300 1.30842 -2.77005
2782400 5.37063 -4.30393
2782500 3.15754 0.371446
2782600 3.73551 -3.82481
2782700 2.26565 -1.98711
2782800 1.30641 -3.82879
2782900 4.08037 -1.82119
2783000 4.11983 -1.59588
2783100 4.92148 -2.16107
2783200 0.0993994 -4.38096
2783300 2.16738 -3.96284
2783400 0.025368 -0.492272
2783500 3.74903 -3.95329
2783600 7.10472 -0.84635
2783700 -0.591513 -4.30555
2783800 1.94019 -0.17482
2783900 2.23589 -2.36828
2784000 1.55166 -5.22761
2784100 -1.1714 0.435862
2784200 1.98929 -3.41917
2784300 2.64429 -1.60919
2784400 2.97112 -2.45444
2784500 7.0007 -0.90986
2784600 3.44466 -2.24079
2784700 1.77762 -5.52505
2784800 2.10856 -0.474315
2784900 3.14225 -2.8502
2785000 -2.04272 -3.7244
2785100 0.00321855 0.0993185
2785200 4.11746 -6.99823
2785300 5.88025 -1.58728
2785400 3.0825 1.63288
2785500 0.997003 -3.95773
2785600 0.309008 -2.84332
2785700 2.37607 -1.20925
2785800 5.85387 -5.71658
2785900 2.58527 -1.22089
2786000 4.93264 -3.71381
2786100 -1.4623 -4.67239
2786200 1.26885 -2.25167
2786300 5.31173 1.26707
2786400 2.25403 -4.37992
2786500 4.72318 -2.65614
2786600 5.33752 0.671302
2786700 0.639457 -4.2227
2786800 -0.982047 -1.75194
2786900 4.66156 -1.97917
2787000 -0.557755 -6.98027
2787100 3.34111 -0.640682
2787200 0.820095 -1.53483
2787300 4.63091 -3.31664
2787400 4.28041 -1.30427
2787500 0.703407 -2.48001
2787600 1.77056 0.0963138
2787700 2.71591 -5.79364
2787800 0.404728 -1.80851
2787900 0.686279 -1.11608
2788000 5.2879 -4.54231
2788100 2.95031 -2.1137
2788200 3.38895 -1.5007
2788300 4.35329 -4.32006
2788400 -0.837906 -0.730956
2788500 4.72624 -2.08055
2788600 1.4982 -2.93081
2788700 2.9755 -3.53829
2788800 4.39742 -1.84988
2788900 3.38953 -4.76866
2789000 2.26548 -2.89914
2789100 0.0405488 -2.66623
2789200 2.84602 -3.19166
2789300 3.03087 -1.36778
2789400 5.3253 -3.97975
2789500 1.56838 -2.2532
2789600 1.79537 -0.682301
2789700 0.0416296 -5.20106
2789800 4.46598 -0.353488
2789900 3.41126 -1.5395
2790000 2.23619 -4.9906
2790100 0.574082 -1.61876
2790200 4.62568 -1.93047
2790300 0.951892 -3.24722
2790400 5.27167 0.0612803
2790500 0.0827465 -2.49242
2790600 3.22885 -5.91902
2790700 2.85321 0.20957
2790800 2.34663 -4.26455
2790900 0.918108 -2.11589
2791000 1.567 -3.1271
2791100 4.53112 -4.76101
2791200 4.94908 -2.36073
2791300 4.28472 -1.19676
2791400 -0.518096 -1.46236
2791500 3.71161 -3.29227
2791600 1.17354 -2.71129
2791700 4.24785 -3.43536
2791800 1.37274 -3.96705
2791900 2.14194 -2.44961
2792000 2.72361 0.266522
2792100 2.91982 -4.71555
2792200 4.31786 -1.52656
2792300 1.38993 -0.0356452
2792400 4.64471 -2.13621
2792500 -0.562238 -4.19637
2792600 1.31694 -2.42859
2792700 2.15185 -3.76606
2792800 0.68729 -4.73861
2792900 4.81966 0.737212
2793000 3.95254 -3.63553
2793100 4.22407 -2.10108
2793200 4.82024 -2.40688
2793300 1.18602 -3.79966
2793400 -0.649655 -2.61402
2793500 2.53045 -0.712143
2793600 1.5232 -2.77167
2793700 4.2845 -2.44129
2793800 4.61812 -3.35122
2793900 5.23701 -3.42259
2794000 1.58352 -4.04279
2794100 0.343371 -2.67858
2794200 -0.0985102 -2.18566
2794300 3.47566 -3.34173
2794400 4.77061 -3.72198
2794500 6.39756 -2.22056
2794600 1.59182 -2.73341
2794700 4.83314 -2.64067
2794800 1.0763 -2.04573
2794900 -0.723072 -3.01432
2795000 4.34434 -3.02559
2795100 1.67154 -2.21654
2795200 3.32952 -1.61933
2795300 4.78071 -5.38731
2795400 2.61056 -3.725
2795500 -0.110519 0.708544
2795600 1.3256 -2.71128
2795700 4.62116 -1.42813
2795800 0.31507 -0.936109
2795900 2.76807 -4.41351
2796000 2.96852 -1.22484
2796100 3.37286 -4.4004
2796200 4.7437 -4.6863
2796300 -4.11292 -0.760557
2796400 4.00996 -0.589159
2796500 6.78285 -4.06729
2796600 2.31401 -0.139216
2796700 3.39054 -5.48205
2796800 1.18141 -5.71568
2796900 5.3554 -1.78957
2797000 2.62998 -2.48363
2797100 0.604316 -3.48808
2797200 5.60276 -2.59619
2797300 3.23304 -0.704891
2797400 4.57616 -5.40416
2797500 0.257508 -1.9849
2797600 1.79398 -1.48593
2797700 4.54576 -4.09862
2797800 1.36408 -2.19233
2797900 -0.528158 -1.41578
2798000 3.49337 -4.29289
2798100 4.80719 -2.77777
2798200 -0.134607 -1.00883
2798300 5.44789 -3.42508
2798400 1.96749 0.164802
2798500 -0.112568 -3.81096
2798600 1.61254 -0.948798
2798700 4.59013 -4.33203
2798800 7.58973 -2.93707
2798900 -1.22229 -4.67304
2799000 0.723601 0.291732
2799100 0.667483 -4.50959
2799200 4.3128 -5.02572
2799300 5.47089 -1.0026
2799400 3.868 -2.76022
2799500 2.19721 -1.74126
2799600 3.87286 -1.21134
2799700 1.08282 -4.41755
2799800 1.34441 -3.30956
2799900 1.93968 -3.90974
2800000 5.43477 -1.00417
2800100 4.17137 -2.10083
2800200 0.61444 -4.40772
2800300 4.16655 -2.57116
2800400 -1.25717 -1.16611
2800500 5.66392 -4.45986
2800600 4.59237 -1.33452
2800700 2.43968 -5.1229
2800800 -1.32033 -1.15923
2800900 3.00815 -2.082
2801000 2.47739 -2.19056
2801100 2.55592 -1.03294
2801200 2.99954 -2.34268
2801300 3.58273 -3.6566
2801400 3.52905 -2.55409
2801500 0.621951 -2.55929
2801600 4.26014 -4.74108
2801700 4.11949 -0.826916
2801800 1.24636 -4.86788
2801900 2.80184 -3.8933
2802000 0.502571 -1.61732
2802100 2.21897 0.556652
2802200 3.38251 -7.42359
2802300 7.0828 1.8106
