# Time-averaged data for fix at1
# TimeStep v_pos
1665800 38.1778
1665900 38.1783
1666000 38.1788
1666100 38.1793
1666200 38.1798
1666300 38.1803
1666400 38.1808
1666500 38.1813
1666600 38.1818
1666700 38.1823
1666800 38.1828
1666900 38.1833
1667000 38.1838
1667100 38.1843
1667200 38.1848
1667300 38.1853
1667400 38.1858
1667500 38.1863
1667600 38.1868
1667700 38.1873
1667800 38.1878
1667900 38.1883
1668000 38.1888
1668100 38.1893
1668200 38.1898
1668300 38.1903
1668400 38.1908
1668500 38.1913
1668600 38.1918
1668700 38.1923
1668800 38.1928
1668900 38.1933
1669000 38.1938
1669100 38.1943
1669200 38.1948
1669300 38.1953
1669400 38.1958
1669500 38.1963
1669600 38.1968
1669700 38.1973
1669800 38.1978
1669900 38.1983
1670000 38.1988
1670100 38.1993
1670200 38.1998
1670300 38.2003
1670400 38.2008
1670500 38.2013
1670600 38.2018
1670700 38.2023
1670800 38.2028
1670900 38.2033
1671000 38.2038
1671100 38.2043
1671200 38.2048
1671300 38.2053
1671400 38.2058
1671500 38.2063
1671600 38.2068
1671700 38.2073
1671800 38.2078
1671900 38.2083
1672000 38.2088
1672100 38.2093
1672200 38.2098
1672300 38.2103
1672400 38.2108
1672500 38.2113
1672600 38.2118
1672700 38.2123
1672800 38.2128
1672900 38.2133
1673000 38.2138
1673100 38.2143
1673200 38.2148
1673300 38.2153
1673400 38.2158
1673500 38.2163
1673600 38.2168
1673700 38.2173
1673800 38.2178
1673900 38.2183
1674000 38.2188
1674100 38.2193
1674200 38.2198
1674300 38.2203
1674400 38.2208
1674500 38.2213
1674600 38.2218
1674700 38.2223
1674800 38.2228
1674900 38.2233
1675000 38.2238
1675100 38.2243
1675200 38.2248
1675300 38.2253
1675400 38.2258
1675500 38.2263
1675600 38.2268
1675700 38.2273
1675800 38.2278
1675900 38.2283
1676000 38.2288
1676100 38.2293
1676200 38.2298
1676300 38.2303
1676400 38.2308
1676500 38.2313
1676600 38.2318
1676700 38.2323
1676800 38.2328
1676900 38.2333
1677000 38.2338
1677100 38.2343
1677200 38.2348
1677300 38.2353
1677400 38.2358
1677500 38.2363
1677600 38.2368
1677700 38.2373
1677800 38.2378
1677900 38.2383
1678000 38.2388
1678100 38.2393
1678200 38.2398
1678300 38.2403
1678400 38.2408
1678500 38.2413
1678600 38.2418
1678700 38.2423
1678800 38.2428
1678900 38.2433
1679000 38.2438
1679100 38.2443
1679200 38.2448
1679300 38.2453
1679400 38.2458
1679500 38.2463
1679600 38.2468
1679700 38.2473
1679800 38.2478
1679900 38.2483
1680000 38.2488
1680100 38.2493
1680200 38.2498
1680300 38.2503
1680400 38.2508
1680500 38.2513
1680600 38.2518
1680700 38.2523
1680800 38.2528
1680900 38.2533
1681000 38.2538
1681100 38.2543
1681200 38.2548
1681300 38.2553
1681400 38.2558
1681500 38.2563
1681600 38.2568
1681700 38.2573
1681800 38.2578
1681900 38.2583
1682000 38.2588
1682100 38.2593
1682200 38.2598
1682300 38.2603
1682400 38.2608
1682500 38.2613
1682600 38.2618
1682700 38.2623
1682800 38.2628
1682900 38.2633
1683000 38.2638
1683100 38.2643
1683200 38.2648
1683300 38.2653
1683400 38.2658
1683500 38.2663
1683600 38.2668
1683700 38.2673
1683800 38.2678
1683900 38.2683
1684000 38.2688
1684100 38.2693
1684200 38.2698
1684300 38.2703
1684400 38.2708
1684500 38.2713
1684600 38.2718
1684700 38.2723
1684800 38.2728
1684900 38.2733
1685000 38.2738
1685100 38.2743
1685200 38.2748
1685300 38.2753
1685400 38.2758
1685500 38.2763
1685600 38.2768
1685700 38.2773
1685800 38.2778
1685900 38.2783
1686000 38.2788
1686100 38.2793
1686200 38.2798
1686300 38.2803
1686400 38.2808
1686500 38.2813
1686600 38.2818
1686700 38.2823
1686800 38.2828
1686900 38.2833
1687000 38.2838
1687100 38.2843
1687200 38.2848
1687300 38.2853
1687400 38.2858
1687500 38.2863
1687600 38.2868
1687700 38.2873
1687800 38.2878
1687900 38.2883
1688000 38.2888
1688100 38.2893
1688200 38.2898
1688300 38.2903
1688400 38.2908
1688500 38.2913
1688600 38.2918
1688700 38.2923
1688800 38.2928
1688900 38.2933
1689000 38.2938
1689100 38.2943
1689200 38.2948
1689300 38.2953
1689400 38.2958
1689500 38.2963
1689600 38.2968
1689700 38.2973
1689800 38.2978
1689900 38.2983
1690000 38.2988
1690100 38.2993
1690200 38.2998
1690300 38.3003
1690400 38.3008
1690500 38.3013
1690600 38.3018
1690700 38.3023
1690800 38.3028
1690900 38.3033
1691000 38.3038
1691100 38.3043
1691200 38.3048
1691300 38.3053
1691400 38.3058
1691500 38.3063
1691600 38.3068
1691700 38.3073
1691800 38.3078
1691900 38.3083
1692000 38.3088
1692100 38.3093
1692200 38.3098
1692300 38.3103
1692400 38.3108
1692500 38.3113
1692600 38.3118
1692700 38.3123
1692800 38.3128
1692900 38.3133
1693000 38.3138
1693100 38.3143
1693200 38.3148
1693300 38.3153
1693400 38.3158
1693500 38.3163
1693600 38.3168
1693700 38.3173
1693800 38.3178
1693900 38.3183
1694000 38.3188
1694100 38.3193
1694200 38.3198
1694300 38.3203
1694400 38.3208
1694500 38.3213
1694600 38.3218
1694700 38.3223
1694800 38.3228
1694900 38.3233
1695000 38.3238
1695100 38.3243
1695200 38.3248
1695300 38.3253
1695400 38.3258
1695500 38.3263
1695600 38.3268
1695700 38.3273
1695800 38.3278
1695900 38.3283
1696000 38.3288
1696100 38.3293
1696200 38.3298
1696300 38.3303
1696400 38.3308
1696500 38.3313
1696600 38.3318
1696700 38.3323
1696800 38.3328
1696900 38.3333
1697000 38.3338
1697100 38.3343
1697200 38.3348
1697300 38.3353
1697400 38.3358
1697500 38.3363
1697600 38.3368
1697700 38.3373
1697800 38.3378
1697900 38.3383
1698000 38.3388
1698100 38.3393
1698200 38.3398
1698300 38.3403
1698400 38.3408
1698500 38.3413
1698600 38.3418
1698700 38.3423
1698800 38.3428
1698900 38.3433
1699000 38.3438
1699100 38.3443
1699200 38.3448
1699300 38.3453
1699400 38.3458
1699500 38.3463
1699600 38.3468
1699700 38.3473
1699800 38.3478
1699900 38.3483
1700000 38.3488
1700100 38.3493
1700200 38.3498
1700300 38.3503
1700400 38.3508
1700500 38.3513
1700600 38.3518
1700700 38.3523
1700800 38.3528
1700900 38.3533
1701000 38.3538
1701100 38.3543
1701200 38.3548
1701300 38.3553
1701400 38.3558
1701500 38.3563
1701600 38.3568
1701700 38.3573
1701800 38.3578
1701900 38.3583
1702000 38.3588
1702100 38.3593
1702200 38.3598
1702300 38.3603
1702400 38.3608
1702500 38.3613
1702600 38.3618
1702700 38.3623
1702800 38.3628
1702900 38.3633
1703000 38.3638
1703100 38.3643
1703200 38.3648
1703300 38.3653
1703400 38.3658
1703500 38.3663
1703600 38.3668
1703700 38.3673
1703800 38.3678
1703900 38.3683
1704000 38.3688
1704100 38.3693
1704200 38.3698
1704300 38.3703
1704400 38.3708
1704500 38.3713
1704600 38.3718
1704700 38.3723
1704800 38.3728
1704900 38.3733
1705000 38.3738
1705100 38.3743
1705200 38.3748
1705300 38.3753
1705400 38.3758
1705500 38.3763
1705600 38.3768
1705700 38.3773
1705800 38.3778
1705900 38.3783
1706000 38.3788
1706100 38.3793
1706200 38.3798
1706300 38.3803
1706400 38.3808
1706500 38.3813
1706600 38.3818
1706700 38.3823
1706800 38.3828
1706900 38.3833
1707000 38.3838
1707100 38.3843
1707200 38.3848
1707300 38.3853
1707400 38.3858
1707500 38.3863
1707600 38.3868
1707700 38.3873
1707800 38.3878
1707900 38.3883
1708000 38.3888
1708100 38.3893
1708200 38.3898
1708300 38.3903
1708400 38.3908
1708500 38.3913
1708600 38.3918
1708700 38.3923
1708800 38.3928
1708900 38.3933
1709000 38.3938
1709100 38.3943
1709200 38.3948
1709300 38.3953
1709400 38.3958
1709500 38.3963
1709600 38.3968
1709700 38.3973
1709800 38.3978
1709900 38.3983
1710000 38.3988
1710100 38.3993
1710200 38.3998
1710300 38.4003
1710400 38.4008
1710500 38.4013
1710600 38.4018
1710700 38.4023
1710800 38.4028
1710900 38.4033
1711000 38.4038
1711100 38.4043
1711200 38.4048
1711300 38.4053
1711400 38.4058
1711500 38.4063
1711600 38.4068
1711700 38.4073
1711800 38.4078
1711900 38.4083
1712000 38.4088
1712100 38.4093
1712200 38.4098
1712300 38.4103
1712400 38.4108
1712500 38.4113
1712600 38.4118
1712700 38.4123
1712800 38.4128
1712900 38.4133
1713000 38.4138
1713100 38.4143
1713200 38.4148
1713300 38.4153
1713400 38.4158
1713500 38.4163
1713600 38.4168
1713700 38.4173
1713800 38.4178
1713900 38.4183
1714000 38.4188
1714100 38.4193
1714200 38.4198
1714300 38.4203
1714400 38.4208
1714500 38.4213
1714600 38.4218
1714700 38.4223
1714800 38.4228
1714900 38.4233
1715000 38.4238
1715100 38.4243
1715200 38.4248
1715300 38.4253
1715400 38.4258
1715500 38.4263
1715600 38.4268
1715700 38.4273
1715800 38.4278
1715900 38.4283
1716000 38.4288
1716100 38.4293
1716200 38.4298
1716300 38.4303
1716400 38.4308
1716500 38.4313
1716600 38.4318
1716700 38.4323
1716800 38.4328
1716900 38.4333
1717000 38.4338
1717100 38.4343
1717200 38.4348
1717300 38.4353
1717400 38.4358
1717500 38.4363
1717600 38.4368
1717700 38.4373
1717800 38.4378
1717900 38.4383
1718000 38.4388
1718100 38.4393
1718200 38.4398
1718300 38.4403
1718400 38.4408
1718500 38.4413
1718600 38.4418
1718700 38.4423
1718800 38.4428
1718900 38.4433
1719000 38.4438
1719100 38.4443
1719200 38.4448
1719300 38.4453
1719400 38.4458
1719500 38.4463
1719600 38.4468
1719700 38.4473
1719800 38.4478
1719900 38.4483
1720000 38.4488
1720100 38.4493
1720200 38.4498
1720300 38.4503
1720400 38.4508
1720500 38.4513
1720600 38.4518
1720700 38.4523
1720800 38.4528
1720900 38.4533
1721000 38.4538
1721100 38.4543
1721200 38.4548
1721300 38.4553
1721400 38.4558
1721500 38.4563
1721600 38.4568
1721700 38.4573
1721800 38.4578
1721900 38.4583
1722000 38.4588
1722100 38.4593
1722200 38.4598
1722300 38.4603
1722400 38.4608
1722500 38.4613
1722600 38.4618
1722700 38.4623
1722800 38.4628
1722900 38.4633
1723000 38.4638
1723100 38.4643
1723200 38.4648
1723300 38.4653
1723400 38.4658
1723500 38.4663
1723600 38.4668
1723700 38.4673
1723800 38.4678
1723900 38.4683
1724000 38.4688
1724100 38.4693
1724200 38.4698
1724300 38.4703
1724400 38.4708
1724500 38.4713
1724600 38.4718
1724700 38.4723
1724800 38.4728
1724900 38.4733
1725000 38.4738
1725100 38.4743
1725200 38.4748
1725300 38.4753
1725400 38.4758
1725500 38.4763
1725600 38.4768
1725700 38.4773
1725800 38.4778
1725900 38.4783
1726000 38.4788
1726100 38.4793
1726200 38.4798
1726300 38.4803
1726400 38.4808
1726500 38.4813
1726600 38.4818
1726700 38.4823
1726800 38.4828
1726900 38.4833
1727000 38.4838
1727100 38.4843
1727200 38.4848
1727300 38.4853
1727400 38.4858
1727500 38.4863
1727600 38.4868
1727700 38.4873
1727800 38.4878
1727900 38.4883
1728000 38.4888
1728100 38.4893
1728200 38.4898
1728300 38.4903
1728400 38.4908
1728500 38.4913
1728600 38.4918
1728700 38.4923
1728800 38.4928
1728900 38.4933
1729000 38.4938
1729100 38.4943
1729200 38.4948
1729300 38.4953
1729400 38.4958
1729500 38.4963
1729600 38.4968
1729700 38.4973
1729800 38.4978
1729900 38.4983
1730000 38.4988
1730100 38.4993
1730200 38.4998
1730300 38.5003
1730400 38.5008
1730500 38.5013
1730600 38.5018
1730700 38.5023
1730800 38.5028
1730900 38.5033
1731000 38.5038
1731100 38.5043
1731200 38.5048
1731300 38.5053
1731400 38.5058
1731500 38.5063
1731600 38.5068
1731700 38.5073
1731800 38.5078
1731900 38.5083
1732000 38.5088
1732100 38.5093
1732200 38.5098
1732300 38.5103
1732400 38.5108
1732500 38.5113
1732600 38.5118
1732700 38.5123
1732800 38.5128
1732900 38.5133
1733000 38.5138
1733100 38.5143
1733200 38.5148
1733300 38.5153
1733400 38.5158
1733500 38.5163
1733600 38.5168
1733700 38.5173
1733800 38.5178
1733900 38.5183
1734000 38.5188
1734100 38.5193
1734200 38.5198
1734300 38.5203
1734400 38.5208
1734500 38.5213
1734600 38.5218
1734700 38.5223
1734800 38.5228
1734900 38.5233
1735000 38.5238
1735100 38.5243
1735200 38.5248
1735300 38.5253
1735400 38.5258
1735500 38.5263
1735600 38.5268
1735700 38.5273
1735800 38.5278
1735900 38.5283
1736000 38.5288
1736100 38.5293
1736200 38.5298
1736300 38.5303
1736400 38.5308
1736500 38.5313
1736600 38.5318
1736700 38.5323
1736800 38.5328
1736900 38.5333
1737000 38.5338
1737100 38.5343
1737200 38.5348
1737300 38.5353
1737400 38.5358
1737500 38.5363
1737600 38.5368
1737700 38.5373
1737800 38.5378
1737900 38.5383
1738000 38.5388
1738100 38.5393
1738200 38.5398
1738300 38.5403
1738400 38.5408
1738500 38.5413
1738600 38.5418
1738700 38.5423
1738800 38.5428
1738900 38.5433
1739000 38.5438
1739100 38.5443
1739200 38.5448
1739300 38.5453
1739400 38.5458
1739500 38.5463
1739600 38.5468
1739700 38.5473
1739800 38.5478
1739900 38.5483
1740000 38.5488
1740100 38.5493
1740200 38.5498
1740300 38.5503
1740400 38.5508
1740500 38.5513
1740600 38.5518
1740700 38.5523
1740800 38.5528
1740900 38.5533
1741000 38.5538
1741100 38.5543
1741200 38.5548
1741300 38.5553
1741400 38.5558
1741500 38.5563
1741600 38.5568
1741700 38.5573
1741800 38.5578
1741900 38.5583
1742000 38.5588
1742100 38.5593
1742200 38.5598
1742300 38.5603
1742400 38.5608
1742500 38.5613
1742600 38.5618
1742700 38.5623
1742800 38.5628
1742900 38.5633
1743000 38.5638
1743100 38.5643
1743200 38.5648
1743300 38.5653
1743400 38.5658
1743500 38.5663
1743600 38.5668
1743700 38.5673
1743800 38.5678
1743900 38.5683
1744000 38.5688
1744100 38.5693
1744200 38.5698
1744300 38.5703
1744400 38.5708
1744500 38.5713
1744600 38.5718
1744700 38.5723
1744800 38.5728
1744900 38.5733
1745000 38.5738
1745100 38.5743
1745200 38.5748
1745300 38.5753
1745400 38.5758
1745500 38.5763
1745600 38.5768
1745700 38.5773
1745800 38.5778
1745900 38.5783
1746000 38.5788
1746100 38.5793
1746200 38.5798
1746300 38.5803
1746400 38.5808
1746500 38.5813
1746600 38.5818
1746700 38.5823
1746800 38.5828
1746900 38.5833
1747000 38.5838
1747100 38.5843
1747200 38.5848
1747300 38.5853
1747400 38.5858
1747500 38.5863
1747600 38.5868
1747700 38.5873
1747800 38.5878
1747900 38.5883
1748000 38.5888
1748100 38.5893
1748200 38.5898
1748300 38.5903
1748400 38.5908
1748500 38.5913
1748600 38.5918
1748700 38.5923
1748800 38.5928
1748900 38.5933
1749000 38.5938
1749100 38.5943
1749200 38.5948
1749300 38.5953
1749400 38.5958
1749500 38.5963
1749600 38.5968
1749700 38.5973
1749800 38.5978
1749900 38.5983
1750000 38.5988
1750100 38.5993
1750200 38.5998
1750300 38.6003
1750400 38.6008
1750500 38.6013
1750600 38.6018
1750700 38.6023
1750800 38.6028
1750900 38.6033
1751000 38.6038
1751100 38.6043
1751200 38.6048
1751300 38.6053
1751400 38.6058
1751500 38.6063
1751600 38.6068
1751700 38.6073
1751800 38.6078
1751900 38.6083
1752000 38.6088
1752100 38.6093
1752200 38.6098
1752300 38.6103
1752400 38.6108
1752500 38.6113
1752600 38.6118
1752700 38.6123
1752800 38.6128
1752900 38.6133
1753000 38.6138
1753100 38.6143
1753200 38.6148
1753300 38.6153
1753400 38.6158
1753500 38.6163
1753600 38.6168
1753700 38.6173
1753800 38.6178
1753900 38.6183
1754000 38.6188
1754100 38.6193
1754200 38.6198
1754300 38.6203
1754400 38.6208
1754500 38.6213
1754600 38.6218
1754700 38.6223
1754800 38.6228
1754900 38.6233
1755000 38.6238
1755100 38.6243
1755200 38.6248
1755300 38.6253
1755400 38.6258
1755500 38.6263
1755600 38.6268
1755700 38.6273
1755800 38.6278
1755900 38.6283
1756000 38.6288
1756100 38.6293
1756200 38.6298
1756300 38.6303
1756400 38.6308
1756500 38.6313
1756600 38.6318
1756700 38.6323
1756800 38.6328
1756900 38.6333
1757000 38.6338
1757100 38.6343
1757200 38.6348
1757300 38.6353
1757400 38.6358
1757500 38.6363
1757600 38.6368
1757700 38.6373
1757800 38.6378
1757900 38.6383
1758000 38.6388
1758100 38.6393
1758200 38.6398
1758300 38.6403
1758400 38.6408
1758500 38.6413
1758600 38.6418
1758700 38.6423
1758800 38.6428
1758900 38.6433
1759000 38.6438
1759100 38.6443
1759200 38.6448
1759300 38.6453
1759400 38.6458
1759500 38.6463
1759600 38.6468
1759700 38.6473
1759800 38.6478
1759900 38.6483
1760000 38.6488
1760100 38.6493
1760200 38.6498
1760300 38.6503
1760400 38.6508
1760500 38.6513
1760600 38.6518
1760700 38.6523
1760800 38.6528
1760900 38.6533
1761000 38.6538
1761100 38.6543
1761200 38.6548
1761300 38.6553
1761400 38.6558
1761500 38.6563
1761600 38.6568
1761700 38.6573
1761800 38.6578
1761900 38.6583
1762000 38.6588
1762100 38.6593
1762200 38.6598
1762300 38.6603
1762400 38.6608
1762500 38.6613
1762600 38.6618
1762700 38.6623
1762800 38.6628
1762900 38.6633
1763000 38.6638
1763100 38.6643
1763200 38.6648
1763300 38.6653
1763400 38.6658
1763500 38.6663
1763600 38.6668
1763700 38.6673
1763800 38.6678
1763900 38.6683
1764000 38.6688
1764100 38.6693
1764200 38.6698
1764300 38.6703
1764400 38.6708
1764500 38.6713
1764600 38.6718
1764700 38.6723
1764800 38.6728
1764900 38.6733
1765000 38.6738
1765100 38.6743
1765200 38.6748
1765300 38.6753
1765400 38.6758
1765500 38.6763
1765600 38.6768
1765700 38.6773
1765800 38.6778
1765900 38.6783
1766000 38.6788
1766100 38.6793
1766200 38.6798
1766300 38.6803
1766400 38.6808
1766500 38.6813
1766600 38.6818
1766700 38.6823
1766800 38.6828
1766900 38.6833
1767000 38.6838
1767100 38.6843
1767200 38.6848
1767300 38.6853
1767400 38.6858
1767500 38.6863
1767600 38.6868
1767700 38.6873
1767800 38.6878
1767900 38.6883
1768000 38.6888
1768100 38.6893
1768200 38.6898
1768300 38.6903
1768400 38.6908
1768500 38.6913
1768600 38.6918
1768700 38.6923
1768800 38.6928
1768900 38.6933
1769000 38.6938
1769100 38.6943
1769200 38.6948
1769300 38.6953
1769400 38.6958
1769500 38.6963
1769600 38.6968
1769700 38.6973
1769800 38.6978
1769900 38.6983
1770000 38.6988
1770100 38.6993
1770200 38.6998
1770300 38.7003
1770400 38.7008
1770500 38.7013
1770600 38.7018
1770700 38.7023
1770800 38.7028
1770900 38.7033
1771000 38.7038
1771100 38.7043
1771200 38.7048
1771300 38.7053
1771400 38.7058
1771500 38.7063
1771600 38.7068
1771700 38.7073
1771800 38.7078
1771900 38.7083
1772000 38.7088
1772100 38.7093
1772200 38.7098
1772300 38.7103
1772400 38.7108
1772500 38.7113
1772600 38.7118
1772700 38.7123
1772800 38.7128
1772900 38.7133
1773000 38.7138
1773100 38.7143
1773200 38.7148
1773300 38.7153
1773400 38.7158
1773500 38.7163
1773600 38.7168
1773700 38.7173
1773800 38.7178
1773900 38.7183
1774000 38.7188
1774100 38.7193
1774200 38.7198
1774300 38.7203
1774400 38.7208
1774500 38.7213
1774600 38.7218
1774700 38.7223
1774800 38.7228
1774900 38.7233
1775000 38.7238
1775100 38.7243
1775200 38.7248
1775300 38.7253
1775400 38.7258
1775500 38.7263
1775600 38.7268
1775700 38.7273
1775800 38.7278
1775900 38.7283
1776000 38.7288
1776100 38.7293
1776200 38.7298
1776300 38.7303
1776400 38.7308
1776500 38.7313
1776600 38.7318
1776700 38.7323
1776800 38.7328
1776900 38.7333
1777000 38.7338
1777100 38.7343
1777200 38.7348
1777300 38.7353
1777400 38.7358
1777500 38.7363
1777600 38.7368
1777700 38.7373
1777800 38.7378
1777900 38.7383
1778000 38.7388
1778100 38.7393
1778200 38.7398
1778300 38.7403
1778400 38.7408
1778500 38.7413
1778600 38.7418
1778700 38.7423
1778800 38.7428
1778900 38.7433
1779000 38.7438
1779100 38.7443
1779200 38.7448
1779300 38.7453
1779400 38.7458
1779500 38.7463
1779600 38.7468
1779700 38.7473
1779800 38.7478
1779900 38.7483
1780000 38.7488
1780100 38.7493
1780200 38.7498
1780300 38.7503
1780400 38.7508
1780500 38.7513
1780600 38.7518
1780700 38.7523
1780800 38.7528
1780900 38.7533
1781000 38.7538
1781100 38.7543
1781200 38.7548
1781300 38.7553
1781400 38.7558
1781500 38.7563
1781600 38.7568
1781700 38.7573
1781800 38.7578
1781900 38.7583
1782000 38.7588
1782100 38.7593
1782200 38.7598
1782300 38.7603
1782400 38.7608
1782500 38.7613
1782600 38.7618
1782700 38.7623
1782800 38.7628
1782900 38.7633
1783000 38.7638
1783100 38.7643
1783200 38.7648
1783300 38.7653
1783400 38.7658
1783500 38.7663
1783600 38.7668
1783700 38.7673
1783800 38.7678
1783900 38.7683
1784000 38.7688
1784100 38.7693
1784200 38.7698
1784300 38.7703
1784400 38.7708
1784500 38.7713
1784600 38.7718
1784700 38.7723
1784800 38.7728
1784900 38.7733
1785000 38.7738
1785100 38.7743
1785200 38.7748
1785300 38.7753
1785400 38.7758
1785500 38.7763
1785600 38.7768
1785700 38.7773
1785800 38.7778
1785900 38.7783
1786000 38.7788
1786100 38.7793
1786200 38.7798
1786300 38.7803
1786400 38.7808
1786500 38.7813
1786600 38.7818
1786700 38.7823
1786800 38.7828
1786900 38.7833
1787000 38.7838
1787100 38.7843
1787200 38.7848
1787300 38.7853
1787400 38.7858
1787500 38.7863
1787600 38.7868
1787700 38.7873
1787800 38.7878
1787900 38.7883
1788000 38.7888
1788100 38.7893
1788200 38.7898
1788300 38.7903
1788400 38.7908
1788500 38.7913
1788600 38.7918
1788700 38.7923
1788800 38.7928
1788900 38.7933
1789000 38.7938
1789100 38.7943
1789200 38.7948
1789300 38.7953
1789400 38.7958
1789500 38.7963
1789600 38.7968
1789700 38.7973
1789800 38.7978
1789900 38.7983
1790000 38.7988
1790100 38.7993
1790200 38.7998
1790300 38.8003
1790400 38.8008
1790500 38.8013
1790600 38.8018
1790700 38.8023
1790800 38.8028
1790900 38.8033
1791000 38.8038
1791100 38.8043
1791200 38.8048
1791300 38.8053
1791400 38.8058
1791500 38.8063
1791600 38.8068
1791700 38.8073
1791800 38.8078
1791900 38.8083
1792000 38.8088
1792100 38.8093
1792200 38.8098
1792300 38.8103
1792400 38.8108
1792500 38.8113
1792600 38.8118
1792700 38.8123
1792800 38.8128
1792900 38.8133
1793000 38.8138
1793100 38.8143
1793200 38.8148
1793300 38.8153
1793400 38.8158
1793500 38.8163
1793600 38.8168
1793700 38.8173
1793800 38.8178
1793900 38.8183
1794000 38.8188
1794100 38.8193
1794200 38.8198
1794300 38.8203
1794400 38.8208
1794500 38.8213
1794600 38.8218
1794700 38.8223
1794800 38.8228
1794900 38.8233
1795000 38.8238
1795100 38.8243
1795200 38.8248
1795300 38.8253
1795400 38.8258
1795500 38.8263
1795600 38.8268
1795700 38.8273
1795800 38.8278
1795900 38.8283
1796000 38.8288
1796100 38.8293
1796200 38.8298
1796300 38.8303
1796400 38.8308
1796500 38.8313
1796600 38.8318
1796700 38.8323
1796800 38.8328
1796900 38.8333
1797000 38.8338
1797100 38.8343
1797200 38.8348
1797300 38.8353
1797400 38.8358
1797500 38.8363
1797600 38.8368
1797700 38.8373
1797800 38.8378
1797900 38.8383
1798000 38.8388
1798100 38.8393
1798200 38.8398
1798300 38.8403
1798400 38.8408
1798500 38.8413
1798600 38.8418
1798700 38.8423
1798800 38.8428
1798900 38.8433
1799000 38.8438
1799100 38.8443
1799200 38.8448
1799300 38.8453
1799400 38.8458
1799500 38.8463
1799600 38.8468
1799700 38.8473
1799800 38.8478
1799900 38.8483
1800000 38.8488
1800100 38.8493
1800200 38.8498
1800300 38.8503
1800400 38.8508
1800500 38.8513
1800600 38.8518
1800700 38.8523
1800800 38.8528
1800900 38.8533
1801000 38.8538
1801100 38.8543
1801200 38.8548
1801300 38.8553
1801400 38.8558
1801500 38.8563
1801600 38.8568
1801700 38.8573
1801800 38.8578
1801900 38.8583
1802000 38.8588
1802100 38.8593
1802200 38.8598
1802300 38.8603
1802400 38.8608
1802500 38.8613
1802600 38.8618
1802700 38.8623
1802800 38.8628
1802900 38.8633
1803000 38.8638
1803100 38.8643
1803200 38.8648
1803300 38.8653
1803400 38.8658
1803500 38.8663
1803600 38.8668
1803700 38.8673
1803800 38.8678
1803900 38.8683
1804000 38.8688
1804100 38.8693
1804200 38.8698
1804300 38.8703
1804400 38.8708
1804500 38.8713
1804600 38.8718
1804700 38.8723
1804800 38.8728
1804900 38.8733
1805000 38.8738
1805100 38.8743
1805200 38.8748
1805300 38.8753
1805400 38.8758
1805500 38.8763
1805600 38.8768
1805700 38.8773
1805800 38.8778
1805900 38.8783
1806000 38.8788
1806100 38.8793
1806200 38.8798
1806300 38.8803
1806400 38.8808
1806500 38.8813
1806600 38.8818
1806700 38.8823
1806800 38.8828
1806900 38.8833
1807000 38.8838
1807100 38.8843
1807200 38.8848
1807300 38.8853
1807400 38.8858
1807500 38.8863
1807600 38.8868
1807700 38.8873
1807800 38.8878
1807900 38.8883
1808000 38.8888
1808100 38.8893
1808200 38.8898
1808300 38.8903
1808400 38.8908
1808500 38.8913
1808600 38.8918
1808700 38.8923
1808800 38.8928
1808900 38.8933
1809000 38.8938
1809100 38.8943
1809200 38.8948
1809300 38.8953
1809400 38.8958
1809500 38.8963
1809600 38.8968
1809700 38.8973
1809800 38.8978
1809900 38.8983
1810000 38.8988
1810100 38.8993
1810200 38.8998
1810300 38.9003
1810400 38.9008
1810500 38.9013
1810600 38.9018
1810700 38.9023
1810800 38.9028
1810900 38.9033
1811000 38.9038
1811100 38.9043
1811200 38.9048
1811300 38.9053
1811400 38.9058
1811500 38.9063
1811600 38.9068
1811700 38.9073
1811800 38.9078
1811900 38.9083
1812000 38.9088
1812100 38.9093
1812200 38.9098
1812300 38.9103
1812400 38.9108
1812500 38.9113
1812600 38.9118
1812700 38.9123
1812800 38.9128
1812900 38.9133
1813000 38.9138
1813100 38.9143
1813200 38.9148
1813300 38.9153
1813400 38.9158
1813500 38.9163
1813600 38.9168
1813700 38.9173
1813800 38.9178
1813900 38.9183
1814000 38.9188
1814100 38.9193
1814200 38.9198
1814300 38.9203
1814400 38.9208
1814500 38.9213
1814600 38.9218
1814700 38.9223
1814800 38.9228
1814900 38.9233
1815000 38.9238
1815100 38.9243
1815200 38.9248
1815300 38.9253
1815400 38.9258
1815500 38.9263
1815600 38.9268
1815700 38.9273
1815800 38.9278
1815900 38.9283
1816000 38.9288
1816100 38.9293
1816200 38.9298
1816300 38.9303
1816400 38.9308
1816500 38.9313
1816600 38.9318
1816700 38.9323
1816800 38.9328
1816900 38.9333
1817000 38.9338
1817100 38.9343
1817200 38.9348
1817300 38.9353
1817400 38.9358
1817500 38.9363
1817600 38.9368
1817700 38.9373
1817800 38.9378
1817900 38.9383
1818000 38.9388
1818100 38.9393
1818200 38.9398
1818300 38.9403
1818400 38.9408
1818500 38.9413
1818600 38.9418
1818700 38.9423
1818800 38.9428
1818900 38.9433
1819000 38.9438
1819100 38.9443
1819200 38.9448
1819300 38.9453
1819400 38.9458
1819500 38.9463
1819600 38.9468
1819700 38.9473
1819800 38.9478
1819900 38.9483
1820000 38.9488
1820100 38.9493
1820200 38.9498
1820300 38.9503
1820400 38.9508
1820500 38.9513
1820600 38.9518
1820700 38.9523
1820800 38.9528
1820900 38.9533
